# time nrequests latency average
13:02:53 0  0.0 0.0
13:02:54 682 0.163986753666 0.0
13:02:55 817 0.177015428397 0.0
13:02:56 938 0.151094078891 0.0
13:02:57 561 0.150193242424 0.0
13:02:58 1006 0.154989520875 0.0
13:02:59 820 0.170387121951 0.0
13:03:00 897 0.155647799331 0.0
13:03:01 820 0.161083712195 0.0
13:03:02 935 0.148730679144 0.0
13:03:03 303 0.299595610561 0.0
13:03:04 712 0.14834155618 0.173272394744
13:03:05 824 0.157443697816 0.171707874995
13:03:06 701 0.164179920114 0.169750701937
13:03:07 968 0.152191457645 0.171059286059
13:03:08 203 0.106656093596 0.171259107581
13:03:09 332 0.114700674699 0.166425764853
13:03:10 0  0.114700674699 0.166425764853
13:03:11 0  0.114700674699 0.166425764853
13:03:12 0  0.114700674699 0.166425764853
13:03:13 0  0.114700674699 0.166425764853
13:03:14 0  0.114700674699 0.166425764853
13:03:15 0  0.114700674699 0.166425764853
13:03:16 0  0.114700674699 0.166425764853
13:03:17 0  0.114700674699 0.166425764853
13:03:18 0  0.114700674699 0.166425764853
13:03:19 0  0.114700674699 0.166425764853
13:03:20 0  0.114700674699 0.166425764853
13:03:21 0  0.114700674699 0.166425764853
13:03:22 0  0.114700674699 0.166425764853
13:03:23 0  0.114700674699 0.166425764853
13:03:24 0  0.114700674699 0.166425764853
13:03:25 0  0.114700674699 0.166425764853
13:03:26 0  0.114700674699 0.166425764853
13:03:27 0  0.114700674699 0.166425764853
13:03:28 0  0.114700674699 0.166425764853
13:03:29 0  0.114700674699 0.166425764853
13:03:30 0  0.114700674699 0.166425764853
13:03:31 0  0.114700674699 0.166425764853
13:03:32 0  0.114700674699 0.166425764853
13:03:33 0  0.114700674699 0.166425764853
13:03:34 0  0.114700674699 0.166425764853
13:03:35 0  0.114700674699 0.166425764853
13:03:36 0  0.114700674699 0.166425764853
13:03:37 0  0.114700674699 0.166425764853
13:03:38 363 0.109563534435 0.160857120128
13:03:39 138 0.102949021739 0.156248693638
13:03:40 0  0.102949021739 0.156248693638
13:03:41 0  0.102949021739 0.156248693638
13:03:42 0  0.102949021739 0.156248693638
13:03:43 0  0.102949021739 0.156248693638
13:03:44 0  0.102949021739 0.156248693638
13:03:45 0  0.102949021739 0.156248693638
13:03:46 0  0.102949021739 0.156248693638
13:03:47 0  0.102949021739 0.156248693638
13:03:48 0  0.102949021739 0.156248693638
13:03:49 0  0.102949021739 0.156248693638
13:03:50 0  0.102949021739 0.156248693638
13:03:51 0  0.102949021739 0.156248693638
13:03:52 0  0.102949021739 0.156248693638
13:03:53 0  0.102949021739 0.156248693638
13:03:54 0  0.102949021739 0.156248693638
13:03:55 0  0.102949021739 0.156248693638
13:03:56 0  0.102949021739 0.156248693638
13:03:57 0  0.102949021739 0.156248693638
13:03:58 0  0.102949021739 0.156248693638
13:03:59 0  0.102949021739 0.156248693638
13:04:00 0  0.102949021739 0.156248693638
13:04:01 0  0.102949021739 0.156248693638
13:04:02 0  0.102949021739 0.156248693638
13:04:03 0  0.102949021739 0.156248693638
13:04:04 0  0.102949021739 0.156248693638
13:04:05 0  0.102949021739 0.156248693638
13:04:06 0  0.102949021739 0.156248693638
